warm-dawn-63,feasible-wood-57,spring-cherry-40,denim-firebrand-37,wobbly-dew-35,playful-dawn-33,sleek-violet-32,distinctive-shadow-29,silver-vortex-23,splendid-gorge-21
26.100000000000037,21.42000000000002,18.199999999999992,38.15999999999998,5.319999999999999,29.000000000000046,24.780000000000033,31.85999999999999,22.799999999999986,30.23999999999999
27.900000000000034,25.52000000000002,19.800000000000026,39.199999999999996,7.599999999999999,28.500000000000004,27.720000000000045,34.32000000000002,23.459999999999994,24.000000000000004
29.70000000000001,23.999999999999982,20.16000000000001,29.24,6.240000000000003,29.000000000000046,20.240000000000006,28.80000000000003,23.03999999999998,24.95999999999999
27.900000000000034,24.000000000000018,20.16000000000001,35.52000000000006,7.680000000000004,31.500000000000004,30.360000000000035,23.040000000000017,16.55999999999999,23.500000000000004
29.919999999999998,22.080000000000027,16.379999999999992,32.39999999999999,5.5200000000000005,34.40000000000001,24.36000000000003,31.919999999999973,23.03999999999998,24.07999999999999
30.080000000000023,25.200000000000035,21.079999999999995,33.300000000000054,13.52,27.559999999999988,21.59999999999999,30.23999999999999,24.39999999999998,29.280000000000022
27.000000000000025,16.38,20.399999999999995,34.96000000000003,6.3,36.04,23.520000000000028,31.67999999999999,23.520000000000028,28.079999999999988
26.24000000000002,22.04,23.94000000000003,35.64000000000003,6.720000000000003,33.48000000000003,26.840000000000025,33.64000000000005,18.719999999999988,25.44000000000002
33.83999999999999,25.52000000000002,22.099999999999994,37.10000000000002,6.120000000000001,31.359999999999975,29.480000000000032,33.000000000000036,22.319999999999983,27.600000000000037
26.04000000000003,23.939999999999994,23.119999999999994,31.00000000000004,6.600000000000002,28.420000000000044,28.60000000000003,30.239999999999977,23.75999999999998,29.11999999999998
24.000000000000018,23.179999999999996,21.759999999999994,33.600000000000016,9.680000000000001,35.340000000000025,24.780000000000033,31.320000000000054,24.11999999999998,31.199999999999985
27.52000000000002,25.200000000000035,21.00000000000003,38.00000000000002,5.46,30.77999999999999,24.000000000000018,30.77999999999999,22.419999999999998,29.119999999999987
26.04000000000003,22.319999999999983,20.16,31.980000000000015,5.600000000000001,31.320000000000054,26.400000000000023,36.58000000000002,24.11999999999998,33.279999999999994
25.42000000000003,23.939999999999994,19.599999999999998,39.00000000000004,7.14,28.200000000000028,34.55999999999999,32.480000000000054,21.959999999999983,26.879999999999985
19.720000000000017,25.200000000000035,23.03999999999998,32.80000000000002,5.200000000000001,28.38000000000001,25.960000000000022,29.11999999999998,21.28,28.800000000000022
22.800000000000015,25.599999999999977,22.080000000000013,32.39999999999999,8.360000000000003,32.480000000000054,30.500000000000004,31.31999999999999,28.52000000000004,29.000000000000004
24.180000000000028,25.199999999999978,20.80000000000001,36.480000000000025,3.6,31.320000000000054,26.46000000000004,31.800000000000036,25.07999999999999,28.500000000000004
20.40000000000001,23.520000000000028,20.700000000000028,36.26000000000006,7.200000000000003,33.60000000000004,28.98000000000004,32.400000000000034,25.83999999999999,27.36000000000002
20.88000000000002,23.939999999999994,19.800000000000026,35.70000000000002,7.200000000000003,30.74000000000005,26.840000000000025,31.900000000000055,25.599999999999977,30.679999999999986
27.06000000000001,23.599999999999984,25.559999999999977,35.72000000000003,10.080000000000002,35.840000000000025,28.000000000000004,30.239999999999977,26.219999999999988,32.50000000000001
28.700000000000003,27.720000000000027,26.399999999999974,36.480000000000025,8.000000000000004,34.10000000000003,26.680000000000035,35.96000000000004,26.399999999999974,32.23999999999999
20.30000000000002,27.720000000000045,18.56000000000001,35.70000000000002,3.3600000000000003,34.10000000000003,21.620000000000026,30.380000000000038,23.939999999999994,28.500000000000004
24.96000000000002,22.799999999999997,21.00000000000003,31.080000000000048,8.68,34.80000000000004,32.50000000000001,37.20000000000002,25.07999999999999,35.96000000000004
21.00000000000001,25.45999999999999,21.12000000000001,39.780000000000044,12.000000000000002,30.16000000000005,28.32000000000002,33.64000000000005,25.599999999999977,26.40000000000002
23.76000000000001,23.599999999999984,21.12000000000001,38.48000000000007,3.8,33.48000000000003,30.679999999999986,32.24000000000004,24.319999999999993,32.00000000000001
19.200000000000006,25.999999999999975,15.840000000000009,38.87999999999998,6.880000000000002,29.11999999999998,30.720000000000024,34.15999999999998,26.399999999999974,30.720000000000024
20.40000000000001,22.679999999999982,18.980000000000008,39.22000000000007,6.459999999999999,33.48000000000003,28.98000000000004,37.12000000000004,26.219999999999988,31.500000000000004
21.120000000000008,23.39999999999998,24.139999999999993,37.43999999999998,3.0800000000000005,37.20000000000002,32.00000000000001,34.72000000000003,29.920000000000034,31.500000000000004
21.06000000000001,27.720000000000045,23.459999999999994,38.48000000000007,9.260000000000002,31.320000000000054,24.780000000000033,32.400000000000034,23.39999999999998,30.679999999999986
19.22000000000002,27.19999999999997,22.500000000000032,38.22000000000004,4.500000000000001,32.400000000000034,30.77999999999999,32.860000000000035,26.979999999999986,32.00000000000001
18.600000000000005,24.79999999999998,20.400000000000027,38.76000000000002,6.960000000000002,32.24000000000004,24.319999999999993,35.40000000000004,26.219999999999988,33.50000000000001
21.940000000000012,29.920000000000034,25.83999999999999,38.15999999999998,6.480000000000001,33.06000000000005,30.679999999999986,35.340000000000025,26.639999999999976,33.8
26.520000000000007,29.400000000000052,20.48000000000001,38.22000000000004,10.200000000000003,36.00000000000004,28.52000000000004,32.00000000000002,24.699999999999992,31.000000000000004
27.20000000000002,23.100000000000026,23.459999999999994,40.280000000000015,2.8000000000000003,30.23999999999999,26.46000000000004,33.48000000000003,25.07999999999999,30.500000000000004
24.420000000000016,26.399999999999974,21.12000000000001,39.00000000000004,2.6400000000000006,35.40000000000004,28.500000000000004,33.60000000000004,27.19999999999997,27.84000000000002
27.04000000000001,22.13999999999999,22.080000000000013,36.66000000000004,3.8,36.30000000000003,31.500000000000004,38.44000000000001,26.979999999999986,31.919999999999973
23.220000000000017,25.45999999999999,25.919999999999977,38.00000000000002,11.120000000000003,32.479999999999976,32.00000000000001,29.760000000000037,28.399999999999967,32.50000000000001
27.76000000000001,19.91999999999999,28.98000000000005,41.36000000000002,16.219999999999995,36.00000000000004,32.39999999999999,38.280000000000044,29.599999999999962,33.8
26.59999999999999,25.45999999999999,22.779999999999994,36.00000000000001,8.040000000000003,32.400000000000034,33.279999999999994,31.68000000000001,27.359999999999985,31.500000000000004
27.12000000000003,27.720000000000045,26.979999999999986,37.44000000000004,2.6400000000000006,30.74000000000005,30.720000000000024,34.10000000000003,25.83999999999999,34.84
21.00000000000001,27.19999999999997,24.000000000000014,40.560000000000045,10.160000000000002,35.27999999999999,29.90000000000004,35.64000000000003,28.799999999999965,33.8
29.640000000000004,27.59999999999997,23.360000000000014,40.700000000000074,10.800000000000006,34.68,33.59999999999998,34.10000000000003,25.199999999999978,34.55999999999999
28.180000000000007,26.399999999999974,19.88,41.80000000000001,5.460000000000002,36.600000000000044,34.55999999999999,38.76,26.799999999999972,35.88000000000001
23.220000000000013,28.399999999999967,23.75999999999998,41.28,8.580000000000002,34.80000000000005,32.39999999999999,36.480000000000025,28.98000000000005,32.75999999999999
27.400000000000002,28.799999999999965,22.800000000000033,41.340000000000046,10.800000000000002,34.80000000000005,29.639999999999986,35.840000000000025,27.999999999999968,33.50000000000001
25.920000000000005,27.59999999999997,24.819999999999993,39.00000000000004,8.220000000000002,35.96000000000002,32.23999999999999,35.200000000000024,29.920000000000034,34.55999999999999
27.95999999999999,23.179999999999996,25.159999999999993,40.79999999999999,9.540000000000003,37.820000000000014,31.680000000000025,32.64000000000002,26.219999999999988,30.360000000000042
24.84,26.04000000000004,24.320000000000014,41.340000000000046,11.74,34.80000000000005,31.199999999999985,38.08,26.979999999999986,31.199999999999985
28.820000000000032,26.399999999999974,27.999999999999968,42.14,14.160000000000007,35.380000000000045,32.00000000000001,31.360000000000024,27.739999999999984,33.00000000000001
25.660000000000004,25.07999999999999,20.100000000000026,39.99999999999999,4.800000000000002,37.20000000000002,31.719999999999985,36.72,29.599999999999962,34.84
20.94000000000002,27.999999999999968,29.480000000000032,40.320000000000036,7.320000000000004,36.04,34.01999999999999,33.66000000000002,28.399999999999967,31.000000000000004
32.80000000000004,26.219999999999988,22.720000000000013,40.18000000000002,5.58,37.12000000000004,33.8,37.4,27.59999999999997,33.47999999999999
23.600000000000012,28.799999999999965,21.00000000000003,42.90000000000005,6.12,37.80000000000005,34.84,37.4,29.599999999999962,33.8
27.319999999999986,26.799999999999972,25.159999999999993,40.560000000000045,5.579999999999999,36.600000000000044,34.719999999999985,39.900000000000034,27.59999999999997,34.32
24.300000000000004,25.599999999999977,25.559999999999977,41.00000000000002,7.48,38.40000000000005,34.55999999999999,30.720000000000024,28.98000000000005,34.32
26.800000000000015,27.720000000000045,23.799999999999994,40.18000000000002,9.660000000000005,35.200000000000024,33.47999999999999,34.32000000000002,26.399999999999974,33.00000000000001
25.00000000000004,27.999999999999968,23.459999999999994,40.280000000000015,13.320000000000002,36.600000000000044,32.39999999999999,35.70000000000002,28.140000000000047,34.55999999999999
30.40000000000003,29.199999999999964,25.159999999999993,42.14,18.960000000000004,35.380000000000045,24.96000000000002,37.4,27.19999999999997,33.00000000000001
28.800000000000033,28.399999999999967,20.44,41.82000000000002,8.64,37.820000000000014,28.98000000000004,37.62000000000004,28.799999999999965,33.279999999999994
20.640000000000015,28.399999999999967,24.000000000000014,39.36000000000002,21.759999999999998,37.70000000000004,32.00000000000001,34.980000000000025,27.59999999999997,33.8
28.260000000000044,26.399999999999974,24.83999999999998,39.48000000000003,19.640000000000008,35.40000000000004,27.000000000000004,33.000000000000014,28.799999999999965,34.55999999999999
27.020000000000024,27.59999999999997,22.720000000000013,37.6,11.48,36.600000000000044,22.560000000000016,34.0,28.56000000000005,31.359999999999975
8.960000000000004,27.19999999999997,27.999999999999968,40.560000000000045,7.159999999999999,36.58000000000002,33.59999999999998,34.32000000000002,27.720000000000045,34.84
26.760000000000034,28.399999999999967,24.83999999999998,40.560000000000045,19.900000000000006,37.20000000000002,31.500000000000004,38.50000000000003,28.98000000000005,35.09999999999999
27.82000000000003,25.45999999999999,25.159999999999993,34.96000000000003,5.500000000000002,36.600000000000044,29.90000000000004,39.44,27.999999999999968,34.84
29.180000000000028,27.359999999999985,24.479999999999993,41.340000000000046,6.460000000000002,34.20000000000004,32.23999999999999,34.32000000000002,27.999999999999968,29.760000000000023
26.340000000000014,26.599999999999987,17.91999999999999,42.56000000000001,25.980000000000032,37.12000000000004,27.140000000000036,35.64000000000003,29.400000000000052,35.83999999999999
19.200000000000006,27.999999999999968,26.999999999999975,40.18000000000002,5.02,36.600000000000044,29.280000000000022,37.800000000000026,26.88000000000004,34.00000000000001
27.340000000000018,26.799999999999972,26.639999999999976,40.18000000000002,27.000000000000036,33.48000000000003,28.52000000000004,37.800000000000026,26.88000000000004,32.75999999999999
26.56000000000001,27.59999999999997,30.800000000000036,42.399999999999984,5.500000000000002,34.80000000000004,27.500000000000004,37.24000000000002,29.199999999999964,32.64000000000002
27.000000000000018,25.200000000000035,23.360000000000014,39.99999999999999,30.0,36.58000000000002,29.760000000000023,37.740000000000066,26.799999999999972,35.09999999999999
28.120000000000015,29.400000000000052,24.139999999999993,42.12000000000005,11.480000000000006,37.820000000000014,33.47999999999999,36.40000000000002,31.240000000000038,32.75999999999999
16.50000000000001,28.98000000000005,25.559999999999977,42.12000000000005,9.040000000000003,38.280000000000044,30.820000000000043,39.20000000000003,29.400000000000052,36.179999999999986
19.720000000000017,27.59999999999997,26.999999999999975,43.46000000000002,0.0,36.54000000000004,34.32,38.94000000000005,28.98000000000005,33.50000000000001
23.400000000000006,24.699999999999992,23.459999999999994,41.59999999999999,37.800000000000026,36.480000000000025,31.000000000000004,35.70000000000002,29.04000000000003,33.47999999999999
29.160000000000043,27.359999999999985,25.199999999999978,43.68000000000005,18.780000000000005,36.54000000000004,31.199999999999985,39.44,28.98000000000005,34.84
25.220000000000013,27.999999999999968,24.139999999999993,41.59999999999999,23.22000000000001,38.76,31.719999999999985,36.40000000000002,29.820000000000054,33.279999999999994
23.700000000000017,27.739999999999984,25.83999999999999,40.79999999999999,32.40000000000005,37.120000000000026,31.000000000000004,38.50000000000003,29.820000000000054,33.8
26.62,27.19999999999997,25.07999999999999,42.12000000000005,34.200000000000045,39.68000000000003,32.23999999999999,37.10000000000002,29.920000000000034,34.00000000000001
28.700000000000003,25.999999999999975,26.219999999999988,42.840000000000046,31.980000000000015,36.00000000000004,35.639999999999986,38.87999999999998,29.920000000000034,35.83999999999999
27.400000000000034,28.399999999999967,24.11999999999998,42.12000000000005,31.980000000000036,35.96000000000004,32.00000000000001,35.27999999999999,28.60000000000003,34.15999999999998
28.360000000000028,29.199999999999964,24.11999999999998,41.16000000000004,38.70000000000004,37.80000000000005,30.23999999999999,37.800000000000026,31.240000000000038,33.8
24.30000000000002,27.59999999999997,23.939999999999994,42.399999999999984,32.40000000000005,37.62000000000004,31.500000000000004,35.52000000000006,28.140000000000047,34.01999999999999
15.080000000000004,27.59999999999997,23.459999999999994,41.59999999999999,35.2,37.760000000000026,31.200000000000024,38.48000000000007,28.56000000000005,34.01999999999999
23.84000000000003,25.599999999999977,24.11999999999998,43.19999999999998,32.68000000000001,37.200000000000045,33.279999999999994,35.70000000000002,28.98000000000005,36.179999999999986
29.580000000000023,29.400000000000052,23.680000000000014,39.99999999999999,39.56,36.600000000000044,32.39999999999999,37.43999999999998,31.08000000000006,31.200000000000024
27.76000000000004,30.240000000000055,27.300000000000043,43.32000000000001,32.80000000000002,34.20000000000004,34.01999999999999,35.70000000000002,29.480000000000032,37.80000000000005
25.700000000000014,27.999999999999968,31.68000000000004,41.00000000000002,31.160000000000014,36.58000000000002,30.000000000000004,37.10000000000002,29.820000000000054,33.8
27.48,30.660000000000057,22.439999999999994,40.79999999999999,34.40000000000001,36.58000000000002,31.500000000000004,38.76000000000002,30.800000000000036,35.36000000000001
25.560000000000016,28.98000000000005,20.16000000000001,42.399999999999984,37.72000000000002,35.96000000000002,30.679999999999986,36.719999999999985,28.60000000000003,35.96000000000004
28.440000000000033,26.799999999999972,24.11999999999998,41.59999999999999,35.20000000000001,35.40000000000004,25.92000000000002,32.2,28.60000000000003,34.55999999999999
26.100000000000016,25.83999999999999,25.83999999999999,39.00000000000004,36.800000000000004,37.200000000000045,32.93999999999999,35.999999999999986,28.140000000000047,32.50000000000001
26.520000000000028,29.500000000000004,25.839999999999993,40.560000000000045,32.80000000000002,37.820000000000014,26.680000000000035,33.60000000000001,29.820000000000054,33.279999999999994
26.640000000000015,27.19999999999997,23.799999999999994,39.22000000000007,32.760000000000005,35.340000000000025,32.160000000000025,30.8,28.56000000000005,36.179999999999986
27.040000000000017,28.56000000000005,24.819999999999993,37.24000000000002,31.200000000000024,38.87999999999998,32.50000000000001,36.26000000000006,30.360000000000035,33.00000000000001
26.100000000000023,26.799999999999972,25.620000000000037,39.780000000000044,34.20000000000003,37.10000000000002,31.500000000000004,36.719999999999985,30.820000000000043,34.55999999999999
29.06000000000005,27.300000000000043,28.140000000000047,42.840000000000046,26.88000000000002,36.58000000000002,23.92000000000003,31.5,30.360000000000035,32.75999999999999
24.600000000000012,27.999999999999968,26.599999999999987,39.99999999999999,31.080000000000048,38.280000000000044,27.600000000000037,38.00000000000002,31.240000000000038,34.32
24.680000000000028,30.800000000000036,24.47999999999998,40.280000000000015,36.980000000000004,34.560000000000024,29.760000000000023,29.400000000000002,29.04000000000003,39.04000000000003
29.8,24.319999999999993,29.04000000000003,42.399999999999984,33.300000000000054,38.50000000000003,30.720000000000024,35.27999999999999,30.800000000000036,33.00000000000001
23.8,30.240000000000055,26.219999999999988,41.00000000000002,33.300000000000054,37.62000000000004,33.00000000000001,32.39999999999999,31.240000000000038,36.39999999999999
28.00000000000002,29.820000000000054,29.480000000000032,41.00000000000002,15.999999999999996,35.340000000000025,30.500000000000004,30.1,29.920000000000034,35.96000000000004
22.48000000000003,29.820000000000054,27.999999999999968,37.6,22.04,35.96000000000002,30.240000000000023,33.11999999999999,29.480000000000032,33.279999999999994
29.520000000000014,26.399999999999974,29.400000000000052,41.04000000000001,26.04000000000003,34.980000000000025,25.92000000000002,35.52000000000006,29.920000000000034,34.32
25.200000000000006,28.399999999999967,23.680000000000014,42.56000000000001,22.959999999999994,37.760000000000026,33.64000000000005,32.39999999999999,31.240000000000038,34.01999999999999
29.640000000000033,25.45999999999999,26.399999999999974,40.280000000000015,20.72,37.43999999999998,27.36000000000002,36.26000000000006,28.56000000000005,35.83999999999999
24.120000000000008,29.04000000000003,23.520000000000028,42.12000000000005,22.120000000000005,36.960000000000036,32.23999999999999,25.200000000000006,29.400000000000052,34.32
27.060000000000013,26.799999999999972,25.83999999999999,41.00000000000002,22.959999999999994,34.72000000000003,28.500000000000004,28.799999999999994,30.800000000000036,34.32
36.08000000000002,26.46000000000004,29.44000000000004,38.00000000000002,20.900000000000006,34.560000000000024,30.500000000000004,37.6,29.920000000000034,35.09999999999999
30.400000000000023,28.399999999999967,27.140000000000036,40.560000000000045,17.10000000000001,37.120000000000026,33.000000000000036,28.799999999999994,30.360000000000042,34.32
31.980000000000036,24.699999999999992,25.199999999999978,42.399999999999984,22.139999999999993,37.200000000000045,33.59999999999998,35.72000000000003,29.920000000000034,33.50000000000001
21.00000000000001,30.660000000000057,20.739999999999995,38.22000000000004,17.440000000000015,33.92000000000002,30.000000000000004,32.56000000000005,29.04000000000003,33.00000000000001
32.39999999999999,27.59999999999997,22.679999999999982,39.99999999999999,20.299999999999997,37.62000000000004,23.500000000000004,38.00000000000002,29.90000000000004,34.32
42.0,30.360000000000042,25.919999999999977,39.780000000000044,16.160000000000007,36.960000000000036,33.03999999999998,32.56000000000005,30.360000000000035,35.639999999999986
30.40000000000003,27.59999999999997,27.140000000000036,39.99999999999999,20.68,38.40000000000003,30.720000000000024,31.82000000000005,29.04000000000003,34.00000000000001
39.48000000000003,27.59999999999997,27.300000000000043,42.90000000000005,20.94000000000002,36.58000000000002,29.639999999999986,31.82000000000005,28.60000000000003,34.84
30.8,30.360000000000035,31.200000000000024,38.87999999999998,14.459999999999996,34.560000000000024,27.84000000000002,30.359999999999996,31.240000000000038,32.75999999999999
31.980000000000036,30.660000000000057,31.200000000000024,37.24000000000002,21.58000000000002,38.94000000000005,31.199999999999985,32.680000000000035,30.360000000000035,35.639999999999986
28.079999999999995,31.680000000000025,26.799999999999972,41.80000000000001,14.740000000000006,37.760000000000026,22.879999999999992,32.680000000000035,31.280000000000044,35.83999999999999
38.54000000000002,29.44000000000004,27.300000000000043,38.48000000000007,11.840000000000005,35.840000000000025,23.000000000000004,28.860000000000042,30.800000000000036,33.8
41.16000000000005,32.39999999999999,30.799999999999976,42.12000000000005,15.9,34.980000000000025,18.000000000000004,35.88000000000004,29.04000000000003,33.8
37.84,27.999999999999968,27.999999999999982,40.280000000000015,20.080000000000002,38.280000000000044,27.000000000000004,28.12000000000004,30.360000000000042,35.09999999999999
35.52000000000006,29.90000000000004,27.300000000000043,41.340000000000046,16.999999999999993,35.840000000000025,34.55999999999999,35.10000000000004,29.90000000000004,34.32
