radiant-lake-10,mild-snowflake-9,vital-eon-8,faithful-sun-7,playful-violet-6,fine-wood-5,worthy-dawn-4,visionary-bird-3,honest-lion-2,apricot-lake-1
40.32000000000003,35.840000000000025,40.18000000000005,37.72000000000002,38.87999999999998,40.32000000000003,35.88000000000004,39.560000000000045,41.04000000000001,38.76
43.20000000000003,37.62000000000004,41.16000000000005,37.72000000000002,38.87999999999998,42.24000000000003,39.780000000000044,41.360000000000014,41.00000000000002,38.94000000000005
43.20000000000003,38.40000000000003,39.48000000000002,42.64000000000002,37.740000000000066,41.40000000000005,42.56000000000001,42.30000000000003,41.80000000000001,39.900000000000034
43.12000000000006,39.04000000000003,44.100000000000065,41.28,40.700000000000074,45.12000000000003,42.56000000000001,39.36000000000003,43.19999999999998,41.03999999999998
43.12000000000006,39.68000000000003,43.12000000000006,39.48000000000003,40.79999999999999,40.48000000000005,42.90000000000005,41.40000000000005,41.82000000000002,39.59999999999998
43.12000000000006,39.20000000000003,43.20000000000003,41.00000000000002,40.700000000000074,39.36000000000003,41.440000000000076,41.0,42.399999999999984,40.700000000000074
42.24000000000003,37.62000000000004,42.24000000000003,41.82000000000002,41.440000000000076,44.16000000000005,39.99999999999999,43.24000000000001,41.80000000000001,40.700000000000074
43.20000000000003,39.04000000000003,42.14000000000006,42.64000000000002,39.52000000000002,43.24000000000001,41.04000000000001,44.100000000000065,42.12000000000005,41.03999999999998
38.0,37.62000000000004,38.40000000000003,40.320000000000036,41.30000000000004,41.360000000000014,40.280000000000015,42.24000000000003,39.00000000000004,38.50000000000003
41.28000000000003,35.10000000000004,40.18000000000005,41.28,40.280000000000015,42.32000000000005,41.80000000000001,41.360000000000014,38.54000000000002,41.03999999999998
43.12000000000006,35.96000000000002,43.12000000000006,42.64000000000002,38.87999999999998,38.40000000000003,42.12000000000005,41.28000000000003,42.00000000000004,38.87999999999998
40.18000000000005,35.200000000000024,42.24000000000003,41.16000000000004,41.04000000000001,41.16000000000005,39.780000000000044,41.16000000000005,40.79999999999999,37.43999999999998
42.24000000000003,40.12,39.0,44.28000000000002,41.03999999999998,44.16000000000005,39.780000000000044,43.24000000000001,43.99999999999998,39.59999999999998
42.24000000000003,39.20000000000003,42.14000000000006,39.36000000000002,40.31999999999998,40.420000000000016,41.04000000000001,38.64000000000004,38.22000000000004,39.900000000000034
42.14000000000006,38.94000000000005,39.200000000000045,43.0,38.87999999999998,43.24000000000005,41.340000000000046,40.18000000000005,40.560000000000045,39.20000000000003
41.16000000000005,39.59999999999998,43.12000000000006,41.82000000000002,40.31999999999998,40.420000000000016,39.780000000000044,39.48000000000002,42.12000000000005,37.72000000000002
39.200000000000045,41.48,44.16000000000003,42.840000000000046,41.03999999999998,43.24000000000005,43.68000000000005,40.420000000000016,41.00000000000002,38.22000000000004
39.200000000000045,0.0,43.0,40.18000000000002,38.48000000000007,38.40000000000003,42.12000000000005,41.0,42.840000000000046,38.22000000000004
39.0,37.62000000000004,42.14000000000006,41.28,40.280000000000015,41.360000000000014,39.780000000000044,40.0,39.780000000000044,42.00000000000004
41.16000000000005,41.03999999999998,42.14000000000006,41.16000000000004,41.59999999999999,40.420000000000016,38.4,42.30000000000001,41.440000000000076,41.440000000000076
42.24000000000003,40.12,43.0,43.120000000000026,41.30000000000004,42.24000000000003,42.12000000000005,40.420000000000016,40.79999999999999,40.700000000000074
41.16000000000005,39.20000000000003,40.420000000000016,41.82000000000002,41.80000000000001,42.30000000000003,41.340000000000046,39.36000000000003,42.12000000000005,39.99999999999999
43.20000000000003,38.08,44.100000000000065,42.14,41.03999999999998,43.24000000000001,40.280000000000015,42.24000000000003,40.560000000000045,40.280000000000015
43.20000000000003,38.08,42.0,41.28,40.31999999999998,40.48000000000005,38.76000000000002,40.32000000000003,38.54000000000002,39.59999999999998
40.18000000000005,36.960000000000036,41.16000000000005,40.48000000000005,41.340000000000046,42.24000000000003,40.560000000000045,41.16000000000005,39.780000000000044,39.780000000000044
43.12000000000006,40.12,43.0,43.20000000000003,39.00000000000004,42.24000000000003,39.52000000000002,40.32000000000003,42.24000000000002,41.59999999999999
41.28000000000003,42.700000000000045,42.14000000000006,42.00000000000004,42.56000000000001,43.24000000000001,41.80000000000001,44.0,43.46000000000002,40.700000000000074
41.28000000000003,41.03999999999998,41.16000000000005,42.840000000000046,42.12000000000005,41.360000000000014,42.12000000000005,42.14000000000006,41.16000000000004,41.03999999999998
42.14000000000006,35.70000000000002,40.18000000000005,41.16000000000004,38.48000000000007,37.440000000000026,37.44000000000004,42.30000000000001,42.399999999999984,37.44000000000004
41.16000000000005,0.0,41.0,42.14,41.04000000000001,41.360000000000014,42.12000000000005,43.12000000000006,42.399999999999984,41.80000000000001
38.22000000000004,0.0,40.0,43.20000000000003,41.59999999999999,43.20000000000003,40.280000000000015,41.28000000000003,42.64000000000002,37.44000000000004
43.20000000000003,37.24000000000002,40.18000000000005,42.24000000000002,40.280000000000015,43.0,41.80000000000001,44.16000000000003,39.99999999999999,40.60000000000004
43.12000000000006,38.48000000000007,43.0,42.14,41.80000000000001,44.18000000000001,41.04000000000001,43.20000000000003,41.340000000000046,40.31999999999998
45.08000000000007,41.75999999999998,43.12000000000006,39.99999999999999,39.199999999999996,43.24000000000001,41.59999999999999,46.080000000000034,42.840000000000046,41.04000000000001
40.18000000000005,0.0,39.200000000000045,39.48000000000003,40.280000000000015,43.24000000000005,41.340000000000046,41.28000000000003,36.96000000000002,39.96000000000007
42.14000000000006,0.0,40.0,42.14,42.18000000000008,42.0,39.99999999999999,43.20000000000003,41.82000000000002,41.80000000000001
40.0,0.0,42.0,38.7,38.76000000000002,38.54000000000002,39.780000000000044,35.0,39.99999999999999,39.52000000000002
42.24000000000003,40.31999999999998,41.0,40.42,40.280000000000015,43.24000000000001,42.90000000000005,42.24000000000003,42.840000000000046,41.440000000000076
43.0,38.08,44.16000000000003,39.60000000000004,38.00000000000002,40.420000000000016,41.80000000000001,41.16000000000005,41.59999999999999,41.30000000000004
43.12000000000006,39.96000000000007,42.14000000000006,42.00000000000004,42.399999999999984,41.28000000000003,42.12000000000005,42.14000000000006,39.96000000000007,43.86
41.0,36.719999999999985,39.0,38.64000000000003,39.52000000000002,38.22000000000004,39.99999999999999,42.0,40.18000000000002,38.08
39.200000000000045,40.31999999999998,43.0,41.16000000000004,40.700000000000074,43.20000000000003,42.90000000000005,43.12000000000006,41.82000000000002,41.04000000000001
43.12000000000006,40.12,44.100000000000065,42.14,43.99999999999998,44.16000000000003,42.90000000000005,42.0,42.840000000000046,41.340000000000046
42.14000000000006,39.52000000000002,43.0,42.30000000000003,40.280000000000015,42.30000000000001,40.560000000000045,38.0,41.82000000000002,41.440000000000076
42.14000000000006,37.800000000000026,42.0,42.00000000000004,41.04000000000001,42.24000000000003,41.80000000000001,44.0,41.00000000000002,38.48000000000007
40.0,37.740000000000066,35.0,38.72000000000001,40.560000000000045,41.28000000000003,39.52000000000002,39.0,38.4,38.87999999999998
43.12000000000006,39.44,42.14000000000006,39.56,42.56000000000001,44.16000000000003,38.76000000000002,41.0,42.24000000000002,41.80000000000001
43.12000000000006,38.50000000000003,40.18000000000005,40.42,41.80000000000001,43.24000000000001,36.480000000000025,37.24000000000004,42.840000000000046,40.700000000000074
40.0,40.31999999999998,43.0,39.56,42.399999999999984,42.30000000000001,39.96000000000007,41.0,41.28,41.04000000000001
40.0,38.48000000000007,41.0,42.24000000000002,38.76000000000002,40.32000000000003,42.12000000000005,42.14000000000006,39.99999999999999,41.340000000000046
40.0,40.60000000000004,42.0,41.28,39.52000000000002,41.360000000000014,38.22000000000004,40.0,42.24000000000002,40.280000000000015
41.0,37.4,41.16000000000005,42.24000000000002,38.4,41.40000000000005,41.340000000000046,41.360000000000014,42.399999999999984,43.19999999999998
39.36000000000003,41.03999999999998,41.0,44.10000000000003,40.79999999999999,39.48000000000002,40.560000000000045,43.12000000000006,40.18000000000002,40.79999999999999
40.18000000000005,40.31999999999998,41.16000000000005,42.30000000000003,37.24000000000002,41.360000000000014,41.340000000000046,42.0,41.00000000000002,41.04000000000001
40.32000000000003,40.31999999999998,42.0,42.24000000000002,40.280000000000015,41.28000000000003,40.280000000000015,39.0,40.42,39.52000000000002
44.100000000000065,36.04,45.08000000000007,42.00000000000004,38.4,42.30000000000001,42.399999999999984,43.12000000000006,41.16000000000004,38.00000000000002
43.20000000000003,36.72,43.0,44.16000000000005,40.79999999999999,42.30000000000001,37.44000000000004,41.0,43.0,40.79999999999999
41.28000000000003,38.94000000000005,42.24000000000003,39.600000000000016,38.48000000000007,42.14000000000006,39.780000000000044,42.0,40.18000000000002,38.76000000000002
42.14000000000006,38.76,41.16000000000005,42.24000000000002,38.00000000000002,40.420000000000016,40.79999999999999,40.32000000000003,39.48000000000003,39.96000000000007
43.0,39.20000000000003,43.0,42.14,41.00000000000002,41.28000000000003,38.4,39.200000000000045,41.16000000000004,41.340000000000046
42.24000000000003,41.30000000000004,40.0,43.120000000000026,42.90000000000005,43.20000000000003,41.82000000000002,39.0,38.76000000000002,41.04000000000001
44.100000000000065,38.76,42.14000000000006,40.48000000000005,40.18000000000002,42.24000000000003,42.64000000000002,41.16000000000005,41.28,41.00000000000002
40.0,36.30000000000003,41.0,41.36000000000002,39.780000000000044,44.18000000000001,42.12000000000005,40.0,39.56,39.59999999999998
42.0,38.08,43.0,37.84,39.00000000000004,39.36000000000003,42.399999999999984,38.0,41.28,39.99999999999999
42.14000000000006,37.800000000000026,42.0,41.28,39.199999999999996,43.24000000000001,41.16000000000004,41.0,43.0,41.59999999999999
41.0,40.60000000000004,44.0,42.24000000000002,42.90000000000005,41.40000000000005,37.44000000000004,40.0,41.82000000000002,40.280000000000015
41.16000000000005,39.60000000000005,41.0,43.120000000000026,40.18000000000002,44.100000000000065,41.340000000000046,39.0,41.36000000000002,41.00000000000002
43.12000000000006,36.72,40.0,43.120000000000026,39.199999999999996,42.30000000000001,42.399999999999984,37.0,40.320000000000036,39.52000000000002
41.0,40.8,42.0,43.86,38.4,44.16000000000003,40.280000000000015,42.24000000000003,42.14,41.04000000000001
44.100000000000065,40.12,40.18000000000005,44.00000000000003,42.840000000000046,43.20000000000003,42.840000000000046,39.0,39.56,42.00000000000004
40.18000000000005,39.44,41.0,41.28,42.90000000000005,41.360000000000014,40.560000000000045,39.0,43.86,41.440000000000076
42.24000000000003,40.31999999999998,43.0,41.400000000000034,40.79999999999999,40.32000000000003,41.16000000000004,42.0,41.16000000000004,41.80000000000001
39.36000000000003,39.96000000000007,42.0,41.36000000000002,39.199999999999996,42.0,41.340000000000046,43.0,40.48000000000002,38.22000000000004
42.0,38.08,43.0,41.400000000000034,43.19999999999998,36.660000000000025,37.44000000000004,36.0,40.18000000000002,41.80000000000001
44.100000000000065,38.76,41.0,40.500000000000036,39.99999999999999,34.300000000000026,39.780000000000044,43.12000000000006,39.48000000000003,42.56000000000001
43.12000000000006,37.800000000000026,41.0,41.40000000000005,41.00000000000002,43.24000000000001,40.280000000000015,39.200000000000045,41.82000000000002,39.780000000000044
43.20000000000003,38.50000000000003,39.0,43.20000000000003,40.18000000000002,43.0,42.64000000000002,41.0,42.00000000000004,40.700000000000074
43.0,39.900000000000034,45.0,43.120000000000026,42.14,43.0,43.19999999999998,42.0,41.00000000000002,40.700000000000074
41.16000000000005,36.30000000000003,43.0,39.600000000000016,41.82000000000002,43.20000000000003,40.560000000000045,41.16000000000005,38.72000000000001,37.6
41.16000000000005,39.44,37.24000000000004,40.42,39.36000000000002,37.440000000000026,42.12000000000005,37.24000000000004,38.54000000000002,39.00000000000004
41.16000000000005,37.4,39.0,42.30000000000003,42.14,39.200000000000045,39.00000000000004,37.0,39.56,39.52000000000002
44.100000000000065,39.44,39.200000000000045,45.080000000000055,39.99999999999999,42.24000000000003,39.780000000000044,42.14000000000006,43.24000000000005,38.4
42.0,38.76,43.0,41.40000000000005,41.82000000000002,42.0,38.22000000000004,40.18000000000005,43.120000000000026,38.76000000000002
42.0,40.12,43.0,43.12000000000006,41.16000000000004,41.16000000000005,40.79999999999999,42.14000000000006,43.0,42.90000000000005
37.24000000000004,36.04,41.16000000000005,41.36000000000002,39.48000000000003,42.24000000000003,40.560000000000045,37.24000000000004,38.7,38.76000000000002
41.16000000000005,36.04,37.0,42.14,37.800000000000026,42.24000000000003,41.340000000000046,40.18000000000005,36.980000000000004,40.280000000000015
42.14000000000006,40.60000000000004,43.0,39.600000000000016,40.18000000000002,42.30000000000001,42.399999999999984,40.18000000000005,42.64000000000002,39.99999999999999
43.12000000000006,38.15999999999998,43.0,40.48000000000005,40.42,41.28000000000003,38.22000000000004,42.14000000000006,41.400000000000034,39.00000000000004
42.14000000000006,40.31999999999998,42.0,44.18000000000001,39.56,42.32000000000005,43.0,41.0,41.40000000000005,42.840000000000046
44.100000000000065,40.31999999999998,44.0,44.16000000000005,42.840000000000046,44.16000000000003,42.399999999999984,44.0,42.840000000000046,42.90000000000005
42.14000000000006,39.44,42.0,42.30000000000001,42.840000000000046,44.16000000000003,41.340000000000046,44.100000000000065,40.500000000000036,44.52000000000005
44.100000000000065,41.30000000000004,43.0,42.30000000000003,43.0,43.0,40.79999999999999,41.0,42.14,41.04000000000001
40.32000000000003,38.08,43.0,43.20000000000003,43.68000000000005,39.200000000000045,42.399999999999984,43.12000000000006,41.36000000000002,41.04000000000001
42.0,38.08,42.0,42.24000000000002,41.16000000000004,41.360000000000014,41.82000000000002,39.0,38.7,42.00000000000004
39.0,36.72,37.0,38.70000000000004,39.600000000000016,43.12000000000006,40.79999999999999,39.200000000000045,39.56,40.18000000000002
40.18000000000005,39.20000000000003,42.0,42.14,40.18000000000002,43.12000000000006,39.99999999999999,42.0,40.42,39.52000000000002
41.16000000000005,38.87999999999998,41.0,40.500000000000036,41.16000000000004,41.28000000000003,42.00000000000004,38.0,41.28,42.00000000000004
40.32000000000003,40.60000000000004,41.0,42.32000000000005,42.00000000000004,42.14000000000006,38.54000000000002,36.0,41.16000000000004,39.52000000000002
43.12000000000006,39.20000000000003,42.0,37.80000000000004,41.16000000000004,37.0,42.399999999999984,44.16000000000003,43.68000000000005,39.780000000000044
38.22000000000004,39.59999999999998,43.0,42.30000000000003,40.48000000000002,41.360000000000014,41.59999999999999,42.0,44.16000000000005,42.12000000000005
41.16000000000005,40.31999999999998,43.0,43.20000000000003,43.0,42.24000000000003,38.4,42.0,42.24000000000002,43.19999999999998
44.100000000000065,40.12,41.0,43.24000000000005,41.16000000000004,40.420000000000016,39.199999999999996,41.16000000000005,40.48000000000002,41.340000000000046
43.0,37.4,41.0,42.24000000000002,41.16000000000004,42.24000000000003,40.79999999999999,42.24000000000003,41.00000000000002,39.99999999999999
44.100000000000065,39.20000000000003,42.0,38.70000000000004,39.56,41.16000000000005,41.16000000000004,37.0,41.400000000000034,37.84
41.0,38.87999999999998,38.0,38.72000000000001,38.7,42.14000000000006,40.79999999999999,38.0,41.16000000000004,40.79999999999999
42.0,36.719999999999985,42.14000000000006,34.960000000000036,36.120000000000005,39.200000000000045,39.00000000000004,40.0,41.400000000000034,40.48000000000005
43.0,37.800000000000026,40.0,43.20000000000003,39.36000000000002,38.40000000000003,39.99999999999999,41.16000000000005,42.30000000000003,42.840000000000046
41.16000000000005,39.59999999999998,43.12000000000006,42.30000000000001,42.00000000000004,41.0,40.79999999999999,40.0,42.24000000000002,40.700000000000074
42.14000000000006,39.22000000000007,43.12000000000006,42.30000000000003,43.68000000000005,42.14000000000006,42.14,44.0,43.0,40.560000000000045
41.16000000000005,38.15999999999998,43.0,39.60000000000004,39.600000000000016,42.24000000000003,40.79999999999999,42.0,42.32000000000005,40.560000000000045
43.0,39.59999999999998,40.0,37.80000000000004,40.320000000000036,42.14000000000006,42.399999999999984,40.0,43.120000000000026,42.840000000000046
40.18000000000005,39.900000000000034,39.0,45.080000000000055,43.86,43.20000000000003,40.79999999999999,41.0,43.120000000000026,41.59999999999999
42.14000000000006,39.59999999999998,40.0,40.48000000000002,40.42,43.24000000000001,39.99999999999999,41.16000000000005,41.400000000000034,42.14
42.14000000000006,41.03999999999998,41.0,44.16000000000005,43.0,44.100000000000065,39.99999999999999,43.12000000000006,43.120000000000026,43.24000000000005
41.0,38.15999999999998,41.0,42.32000000000005,41.28,42.24000000000003,42.399999999999984,38.0,42.24000000000002,42.840000000000046
43.12000000000006,37.800000000000026,41.0,41.400000000000034,39.600000000000016,44.16000000000003,43.46000000000002,43.0,44.00000000000003,43.68000000000005
39.200000000000045,38.50000000000003,42.0,42.32000000000005,41.82000000000002,41.16000000000005,40.320000000000036,38.0,42.00000000000004,39.99999999999999
39.200000000000045,39.59999999999998,41.16000000000005,41.360000000000014,40.42,39.200000000000045,39.36000000000002,41.28000000000003,41.400000000000034,38.4
42.14000000000006,41.80000000000001,37.24000000000004,42.30000000000003,38.7,43.0,38.64000000000003,39.200000000000045,41.400000000000034,42.14
39.0,40.280000000000015,43.0,42.32000000000005,38.7,39.0,42.840000000000046,41.0,43.0,41.00000000000002
42.0,39.59999999999998,40.0,42.32000000000005,39.56,41.28000000000003,40.18000000000002,39.0,43.20000000000003,40.79999999999999
44.100000000000065,40.700000000000074,43.0,40.420000000000016,42.14,44.16000000000003,41.00000000000002,43.0,41.28,40.560000000000045
41.16000000000005,38.15999999999998,41.16000000000005,43.20000000000003,38.7,43.20000000000003,40.320000000000036,40.18000000000005,39.60000000000004,40.79999999999999
44.100000000000065,38.50000000000003,42.0,42.30000000000001,40.48000000000002,41.16000000000005,41.82000000000002,43.12000000000006,41.400000000000034,42.840000000000046
40.18000000000005,38.50000000000003,37.0,40.420000000000016,41.36000000000002,39.0,41.59999999999999,37.24000000000004,41.400000000000034,41.28
41.0,39.59999999999998,40.0,40.420000000000016,36.96000000000001,40.18000000000005,41.59999999999999,40.0,41.36000000000002,41.00000000000002
40.0,38.87999999999998,36.0,40.48000000000002,41.28,43.20000000000003,43.46000000000002,40.18000000000005,45.00000000000003,38.64000000000003
44.0,35.70000000000002,43.0,44.10000000000003,42.840000000000046,40.32000000000003,42.64000000000002,45.0,41.36000000000002,41.16000000000004
44.0,37.43999999999998,45.0,44.18000000000001,41.36000000000002,43.20000000000003,43.46000000000002,44.100000000000065,40.500000000000036,42.00000000000004
41.0,40.31999999999998,42.0,40.32000000000003,37.84000000000001,43.12000000000006,41.16000000000004,38.0,40.48000000000002,41.00000000000002
44.0,41.03999999999998,42.0,43.24000000000001,41.400000000000034,41.16000000000005,39.36000000000002,37.0,42.30000000000003,41.16000000000004
39.200000000000045,39.59999999999998,42.0,41.360000000000014,39.56,41.16000000000005,39.48000000000003,42.14000000000006,41.36000000000002,43.120000000000026
40.32000000000003,38.87999999999998,43.0,42.24000000000003,42.14,43.20000000000003,40.18000000000002,41.16000000000005,40.500000000000036,35.280000000000015
40.0,38.50000000000003,40.0,41.28000000000003,42.24000000000002,34.0,40.320000000000036,41.0,42.30000000000003,38.7
